sku,type,sapo_available,sapo_remain
FM-AVBNU-SG-L-FM-Q2LNU01-XD-M,combo,0,0
FM-AVBNU-SG-M-FM-Q2LNU01-XD-XL,combo,0,0
FM-AVBNU-SG-M-FM-Q2LNU01-XD-L,combo,0,0
FM-AVBNU-SG-M-FM-Q2LNU01-XD-M,combo,0,0
FM-AVBNU-SG-S-FM-Q2LNU01-XD-XL,combo,2,0
FM-AVBNU-SG-S-FM-Q2LNU01-XD-L,combo,1,0
FM-AVBNU-SG-S-FM-Q2LNU01-XD-M,combo,1,0
FM-AVBNU-SS-XL-FM-Q2LNU01-BD-XL,combo,0,0
FM-AVBNU-SS-XL-FM-Q2LNU01-BD-L,combo,0,0
FM-AVBNU-SS-XL-FM-Q2LNU01-BD-M,combo,0,0
FM-AVBNU-SS-L-FM-Q2LNU01-BD-XL,combo,2,0
FM-AVBNU-SS-L-FM-Q2LNU01-BD-L,combo,1,0
FM-AVBNU-SS-L-FM-Q2LNU01-BD-M,combo,1,0
FM-AVBNU-SS-M-FM-Q2LNU01-BD-XL,combo,0,0
FM-AVBNU-SS-M-FM-Q2LNU01-BD-L,combo,0,0
FM-AVBNU-SS-M-FM-Q2LNU01-BD-M,combo,0,0
FM-AVBNU-SS-S-FM-Q2LNU01-BD-XL,combo,0,0
FM-AVBNU-SS-S-FM-Q2LNU01-BD-L,combo,0,0
FM-AVBNU-SS-S-FM-Q2LNU01-BD-M,combo,0,0
FM-AVBNU-DE-XL-FM-Q2LNU01-DX-XL,combo,0,0
FM-AVBNU-DE-XL-FM-Q2LNU01-DX-L,combo,0,0
FM-AVBNU-DE-XL-FM-Q2LNU01-DX-M,combo,0,0
FM-AVBNU-DE-L-FM-Q2LNU01-DX-XL,combo,0,0
FM-AVBNU-DE-L-FM-Q2LNU01-DX-L,combo,0,0
FM-AVBNU-DE-L-FM-Q2LNU01-DX-M,combo,0,0
FM-AVBNU-DE-M-FM-Q2LNU01-DX-XL,combo,0,0
FM-AVBNU-DE-M-FM-Q2LNU01-DX-L,combo,0,0
FM-AVBNU-DE-M-FM-Q2LNU01-DX-M,combo,0,0
FM-AVBNU-DE-S-FM-Q2LNU01-DX-XL,combo,2,0
FM-AVBNU-DE-S-FM-Q2LNU01-DX-L,combo,0,0
FM-AVBNU-DE-S-FM-Q2LNU01-DX-M,combo,1,0
FM-ACRT01-DE-XL-FM-ACRT01-DE-L,combo,0,0
FM-ACRT01-DE-XL-FM-ACRT01-DE-M,combo,0,0
FM-ACRT01-DE-XL-FM-ACRT01-DE-S,combo,0,0
FM-ACRT01-DE-L-FM-ACRT01-DE-XL,combo,0,0
FM-ACRT01-DE-L-FM-ACRT01-DE-M,combo,1,0
FM-ACRT01-DE-L-FM-ACRT01-DE-S,combo,0,0
FM-ACRT01-DE-M-FM-ACRT01-DE-XL,combo,0,0
FM-ACRT01-DE-M-FM-ACRT01-DE-L,combo,1,0
FM-ACRT01-DE-M-FM-ACRT01-DE-S,combo,0,0
FM-ACRT01-DE-S-FM-ACRT01-DE-XL,combo,0,0
FM-ACRT01-DE-S-FM-ACRT01-DE-L,combo,0,0
FM-ACRT01-DE-S-FM-ACRT01-DE-M,combo,0,0
FM-ATNRL-TD-2XL-FM-JGDT-XX-2XL,combo,0,0
FM-ATNRL-TD-2XL-FM-JGDT-XX-XL,combo,0,0
FM-ATNRL-TD-2XL-FM-JGDT-XX-L,combo,0,0
FM-ATNRL-TD-2XL-FM-JGDT-XX-M,combo,0,0
FM-ATNRL-TD-2XL-FM-JGDT-XX-S,combo,0,0
FM-ATNRL-TD-XL-FM-JGDT-XX-2XL,combo,-2,0
FM-ATNRL-TD-XL-FM-JGDT-XX-XL,combo,-2,0
FM-ATNRL-TD-XL-FM-JGDT-XX-L,combo,-1,0
FM-ATNRL-TD-XL-FM-JGDT-XX-M,combo,-2,0
FM-ATNRL-TD-XL-FM-JGDT-XX-S,combo,-2,0
FM-ATNRL-TD-L-FM-JGDT-XX-2XL,combo,-1,0
FM-ATNRL-TD-L-FM-JGDT-XX-XL,combo,-1,0
FM-ATNRL-TD-L-FM-JGDT-XX-L,combo,0,0
FM-ATNRL-TD-L-FM-JGDT-XX-M,combo,-1,0
FM-ATNRL-TD-L-FM-JGDT-XX-S,combo,-1,0
FM-ATNRL-TD-M-FM-JGDT-XX-2XL,combo,-1,0
FM-ATNRL-TD-M-FM-JGDT-XX-XL,combo,-1,0
FM-ATNRL-TD-M-FM-JGDT-XX-L,combo,1,0
FM-ATNRL-TD-M-FM-JGDT-XX-M,combo,-1,0
FM-ATNRL-TD-M-FM-JGDT-XX-S,combo,-1,0
FM-ATNRL-TD-S-FM-JGDT-XX-2XL,combo,0,0
FM-ATNRL-TD-S-FM-JGDT-XX-XL,combo,0,0
FM-ATNRL-TD-S-FM-JGDT-XX-L,combo,1,0
FM-ATNRL-TD-S-FM-JGDT-XX-M,combo,0,0
FM-ATNRL-TD-S-FM-JGDT-XX-S,combo,0,0
FM-ATNRL-TD-L-FM-JGDT-DE-2XL,combo,0,0
FM-QLTG01-SA-L,normal,3,0
FM-QLTG01-SA-M,normal,27,0
FM-QLTG01-SA-S,normal,140,0
FM-QLTG01-SA-XL,normal,0,0
FM-BRTT01-IV-L,normal,1,0
FM-BRTT01-IV-M,normal,63,0
FM-BRTT01-IV-S,normal,1,0
FM-BRTT01-IV-XL,normal,1,0
FM-JGNAM01-SG-2XL,normal,1,0
FM-JGNAM01-DE-2XL,normal,1,0
FM-JGNAM01-SS-2XL,normal,1,0
FM-AVB01-DE-2XL,normal,0,0
FM-AVB01-SS-2XL,normal,0,0
FM-AVB01-SG-2XL,normal,0,0
FM-ACCVKM-XX-2XL,normal,0,0
FM-ACCVKM-XX-XL,normal,0,0
FM-ACCVKM-XX-L,normal,0,0
FM-ACCVKM-XX-M,normal,0,0
FM-ACCVKM-XX-S,normal,0,0
FM-ACCVKM-BB-2XL,normal,0,0
FM-ACCVKM-BB-XL,normal,0,0
FM-ACCVKM-BB-L,normal,0,0
FM-ACCVKM-BB-M,normal,0,0
FM-ACCVKM-BB-S,normal,0,0
FM-QN2L03-DE-2XL,normal,1,0
FM-QN2L03-SS-2XL,normal,1,0
FM-QN2L03-SG-2XL,normal,1,0
FM-ATNRL-DT-2XL-FM-QDJG01-DE-2XL,combo,0,0
FM-ATNRL-DT-2XL-FM-QDJG01-DE-XL,combo,0,0
FM-ATNRL-DT-2XL-FM-QDJG01-DE-L,combo,0,0
FM-ATNRL-DT-2XL-FM-QDJG01-DE-M,combo,0,0
FM-ATNRL-DT-2XL-FM-QDJG01-DE-S,combo,0,0
FM-ATNRL-DT-XL-FM-QDJG01-DE-2XL,combo,105,0
FM-ATNRL-DT-XL-FM-QDJG01-DE-XL,combo,91,0
FM-ATNRL-DT-XL-FM-QDJG01-DE-L,combo,154,0
FM-ATNRL-DT-XL-FM-QDJG01-DE-M,combo,153,0
FM-ATNRL-DT-XL-FM-QDJG01-DE-S,combo,152,0
FM-ATNRL-DT-L-FM-QDJG01-DE-2XL,combo,0,0
FM-ATNRL-DT-L-FM-QDJG01-DE-XL,combo,0,0
FM-ATNRL-DT-L-FM-QDJG01-DE-L,combo,0,0
FM-ATNRL-DT-L-FM-QDJG01-DE-M,combo,0,0
FM-ATNRL-DT-L-FM-QDJG01-DE-S,combo,0,0
FM-ATNRL-DT-M-FM-QDJG01-DE-2XL,combo,0,0
FM-ATNRL-DT-M-FM-QDJG01-DE-XL,combo,0,0
FM-ATNRL-DT-M-FM-QDJG01-DE-L,combo,1,0
FM-ATNRL-DT-M-FM-QDJG01-DE-M,combo,1,0
FM-ATNRL-DT-M-FM-QDJG01-DE-S,combo,0,0
FM-ATNRL-DT-S-FM-QDJG01-DE-2XL,combo,0,0
FM-ATNRL-DT-S-FM-QDJG01-DE-XL,combo,0,0
FM-ATNRL-DT-S-FM-QDJG01-DE-L,combo,1,0
FM-ATNRL-DT-S-FM-QDJG01-DE-M,combo,1,0
FM-ATNRL-DT-S-FM-QDJG01-DE-S,combo,0,0
FM-AJK2S-XM-XL-FM-QJK2S-XM-XL,combo,0,0
FM-AJK2S-XM-XL-FM-QJK2S-XM-L,combo,0,0
FM-AJK2S-XM-XL-FM-QJK2S-XM-M,combo,0,0
FM-AJK2S-XM-XL-FM-QJK2S-XM-S,combo,0,0
FM-AJK2S-XM-L-FM-QJK2S-XM-XL,combo,0,0
FM-AJK2S-XM-L-FM-QJK2S-XM-L,combo,0,0
FM-AJK2S-XM-L-FM-QJK2S-XM-M,combo,0,0
FM-AJK2S-XM-L-FM-QJK2S-XM-S,combo,0,0
FM-AJK2S-XM-M-FM-QJK2S-XM-XL,combo,0,0
FM-AJK2S-XM-M-FM-QJK2S-XM-L,combo,0,0
FM-AJK2S-XM-M-FM-QJK2S-XM-M,combo,0,0
FM-AJK2S-XM-M-FM-QJK2S-XM-S,combo,0,0
FM-AJK2S-XM-S-FM-QJK2S-XM-XL,combo,0,0
FM-AJK2S-XM-S-FM-QJK2S-XM-L,combo,0,0
FM-AJK2S-XM-S-FM-QJK2S-XM-M,combo,0,0
FM-AJK2S-XM-S-FM-QJK2S-XM-S,combo,0,0
FM-AJK2S-BE-XL-FM-QJK2S-BE-XL,combo,0,0
FM-AJK2S-BE-XL-FM-QJK2S-BE-L,combo,0,0
FM-AJK2S-BE-XL-FM-QJK2S-BE-M,combo,0,0
FM-AJK2S-BE-XL-FM-QJK2S-BE-S,combo,0,0
FM-AJK2S-BE-L-FM-QJK2S-BE-XL,combo,0,0
FM-AJK2S-BE-L-FM-QJK2S-BE-L,combo,0,0
FM-AJK2S-BE-L-FM-QJK2S-BE-M,combo,0,0
FM-AJK2S-BE-L-FM-QJK2S-BE-S,combo,1,0
FM-AJK2S-BE-M-FM-QJK2S-BE-XL,combo,0,0
FM-AJK2S-BE-M-FM-QJK2S-BE-L,combo,0,0
FM-AJK2S-BE-M-FM-QJK2S-BE-M,combo,0,0
FM-AJK2S-BE-M-FM-QJK2S-BE-S,combo,1,0
FM-AJK2S-BE-S-FM-QJK2S-BE-XL,combo,0,0
FM-AJK2S-BE-S-FM-QJK2S-BE-L,combo,0,0
FM-AJK2S-BE-S-FM-QJK2S-BE-M,combo,0,0
FM-AJK2S-BE-S-FM-QJK2S-BE-S,combo,1,0
FM-AJK2S-DE-XL-FM-QJK2S-DE-XL,combo,0,0
FM-AJK2S-DE-XL-FM-QJK2S-DE-L,combo,0,0
FM-AJK2S-DE-XL-FM-QJK2S-DE-M,combo,0,0
FM-AJK2S-DE-XL-FM-QJK2S-DE-S,combo,0,0
FM-AJK2S-DE-L-FM-QJK2S-DE-XL,combo,0,0
FM-AJK2S-DE-L-FM-QJK2S-DE-L,combo,0,0
FM-AJK2S-DE-L-FM-QJK2S-DE-M,combo,0,0
FM-AJK2S-DE-L-FM-QJK2S-DE-S,combo,0,0
FM-AJK2S-DE-M-FM-QJK2S-DE-XL,combo,0,0
FM-AJK2S-DE-M-FM-QJK2S-DE-L,combo,0,0
FM-AJK2S-DE-M-FM-QJK2S-DE-M,combo,0,0
FM-AJK2S-DE-M-FM-QJK2S-DE-S,combo,0,0
FM-AJK2S-DE-S-FM-QJK2S-DE-XL,combo,0,0
FM-AJK2S-DE-S-FM-QJK2S-DE-L,combo,0,0
FM-AJK2S-DE-S-FM-QJK2S-DE-M,combo,0,0
FM-AJK2S-DE-S-FM-QJK2S-DE-S,combo,0,0
FM-AVBNU-DE-XL,normal,130,0
FM-AVBNU-DE-L,normal,1360,0
FM-AVBNU-DE-M,normal,167,0
FM-AVBNU-DE-S,normal,76,0
FM-AVBNU-SS-XL,normal,3,0
FM-AVBNU-SS-L,normal,2,0
FM-AVBNU-SS-M,normal,1,0
FM-AVBNU-SS-S,normal,4,0
FM-AVBNU-SG-XL,normal,40,0
FM-AVBNU-SG-L,normal,155,0
FM-AVBNU-SG-M,normal,50,0
FM-AVBNU-SG-S,normal,161,0
FM-QLTG01-MB-L,normal,3,0
FM-QLTG01-MB-M,normal,0,0
FM-QLTG01-MB-S,normal,-1,0
FM-QLTG01-MB-XL,normal,0,0
FM-QDJG01-XX-2XL,normal,0,0
FM-QDJG01-XA-2XL,normal,66,0
FM-QDJG01-DE-2XL,normal,105,0
FM-BRLT01-DE-M-FM-JGOB01-DE-2,combo,0,0
FM-BRLT01-DE-S-FM-JGOB01-DE-1,combo,0,0
FM-BRLT01-DE-M-FM-JGOB01-DE-4,combo,0,0
FM-BRLT01-DE-M-FM-JGOB01-DE-3,combo,0,0
FM-BRLT01-DE-XL-FM-JGOB01-DE-4,combo,0,0
FM-BRLT01-DE-L-FM-JGOB01-DE-2,combo,0,0
FM-BRLT01-DE-M-FM-JGOB01-DE-1,combo,0,0
FM-BRLT01-DE-S-FM-JGOB01-DE-3,combo,0,0
FM-BRLT01-DE-XL-FM-JGOB01-DE-3,combo,0,0
FM-BRLT01-DE-S-FM-JGOB01-DE-2,combo,0,0
FM-BRLT01-DE-L-FM-JGOB01-DE-4,combo,0,0
FM-BRLT01-DE-L-FM-JGOB01-DE-3,combo,0,0
FM-BRLT01-DE-XL-FM-JGOB01-DE-2,combo,0,0
FM-BRLT01-DE-S-FM-JGOB01-DE-4,combo,0,0
FM-BRLT01-DE-XL-FM-JGOB01-DE-1,combo,0,0
FM-BRLT01-DE-L-FM-JGOB01-DE-1,combo,0,0
FM-BRLT01-DE-M-FM-QDJG01-DE-XL,combo,0,0
FM-BRLT01-DE-L-FM-QDJG01-DE-S,combo,0,0
FM-BRLT01-DE-XL-FM-QDJG01-DE-S,combo,0,0
FM-BRLT01-DE-XL-FM-QDJG01-DE-M,combo,0,0
FM-BRLT01-DE-S-FM-QDJG01-DE-XL,combo,0,0
FM-BRLT01-DE-L-FM-QDJG01-XA-S,combo,0,0
FM-BRLT01-DE-XL-FM-QDJG01-XA-M,combo,0,0
FM-BRLT01-DE-XL-FM-QDJG01-XA-S,combo,0,0
FM-BRLT01-DE-S-FM-QDJG01-XA-XL,combo,0,0
FM-AKCV01-XX-XL-FM-QLCV01-XX-M,combo,0,0
FM-AKCV01-XX-XL-FM-QLCV01-XX-2XL,combo,0,0
FM-AKCV01-XX-XL-FM-QLCV01-XX-L,combo,0,0
FM-AKCV01-XX-XL-FM-QLCV01-XX-XL,combo,0,0
FM-AKCV01-XX-XL-FM-QLCV01-XX-S,combo,0,0
FM-ACRT01-DE-S-FM-JGOB01-BE-4,combo,0,0
FM-ACRT01-DE-XL-FM-JGOB01-BE-1,combo,0,0
FM-ACRT01-DE-L-FM-JGOB01-BE-1,combo,0,0
FM-ATNRL-TD-2XL-FM-QDCV01-DE-2XL,combo,0,0
FM-ATNRL-TD-XL-FM-QDCV01-DE-2XL,combo,-2,0
FM-ATNRL-TD-L-FM-QDCV01-DE-2XL,combo,-1,0
FM-ATNRL-TD-M-FM-QDCV01-DE-2XL,combo,-1,0
FM-ATNRL-TD-S-FM-QDCV01-DE-2XL,combo,0,0
FM-AKCV01-XX-XL,normal,92,0
FM-AKHZC-XX-2XL-FM-QDCV01-XX-2XL,combo,67,0
FM-AKHZC-XX-2XL-FM-QDCV01-XX-XL,combo,67,0
FM-AKHZC-XX-2XL-FM-QDCV01-XX-L,combo,67,0
FM-AKHZC-XX-2XL-FM-QDCV01-XX-M,combo,0,0
FM-AKHZC-XX-2XL-FM-QDCV01-XX-S,combo,-1,0
FM-AKHZC-XX-XL-FM-QDCV01-XX-2XL,combo,110,0
FM-AKHZC-XX-XL-FM-QDCV01-XX-XL,combo,110,0
FM-AKHZC-XX-XL-FM-QDCV01-XX-L,combo,85,0
FM-AKHZC-XX-XL-FM-QDCV01-XX-M,combo,0,0
FM-AKHZC-XX-XL-FM-QDCV01-XX-S,combo,-1,0
FM-AKHZC-XX-L-FM-QDCV01-XX-2XL,combo,159,0
FM-AKHZC-XX-L-FM-QDCV01-XX-XL,combo,166,0
FM-AKHZC-XX-L-FM-QDCV01-XX-L,combo,86,0
FM-AKHZC-XX-L-FM-QDCV01-XX-M,combo,0,0
FM-AKHZC-XX-L-FM-QDCV01-XX-S,combo,-1,0
FM-AKHZC-XX-M-FM-QDCV01-XX-2XL,combo,159,0
FM-AKHZC-XX-M-FM-QDCV01-XX-XL,combo,169,0
FM-AKHZC-XX-M-FM-QDCV01-XX-L,combo,87,0
FM-AKHZC-XX-M-FM-QDCV01-XX-M,combo,0,0
FM-AKHZC-XX-M-FM-QDCV01-XX-S,combo,-1,0
FM-AKHZC-XX-S-FM-QDCV01-XX-2XL,combo,86,0
FM-AKHZC-XX-S-FM-QDCV01-XX-XL,combo,86,0
FM-AKHZC-XX-S-FM-QDCV01-XX-L,combo,85,0
FM-AKHZC-XX-S-FM-QDCV01-XX-M,combo,0,0
FM-AKHZC-XX-S-FM-QDCV01-XX-S,combo,-1,0
FM-AKHZC-MB-2XL-FM-QDCV01-MB-2XL,combo,0,0
FM-AKHZC-MB-2XL-FM-QDCV01-MB-XL,combo,0,0
FM-AKHZC-MB-2XL-FM-QDCV01-MB-L,combo,0,0
FM-AKHZC-MB-2XL-FM-QDCV01-MB-M,combo,0,0
FM-AKHZC-MB-2XL-FM-QDCV01-MB-S,combo,0,0
FM-AKHZC-MB-XL-FM-QDCV01-MB-2XL,combo,0,0
FM-AKHZC-MB-XL-FM-QDCV01-MB-XL,combo,0,0
FM-AKHZC-MB-XL-FM-QDCV01-MB-L,combo,0,0
FM-AKHZC-MB-XL-FM-QDCV01-MB-M,combo,0,0
FM-AKHZC-MB-XL-FM-QDCV01-MB-S,combo,0,0
FM-AKHZC-MB-L-FM-QDCV01-MB-2XL,combo,0,0
FM-AKHZC-MB-L-FM-QDCV01-MB-XL,combo,0,0
FM-AKHZC-MB-L-FM-QDCV01-MB-L,combo,1,0
FM-AKHZC-MB-L-FM-QDCV01-MB-M,combo,0,0
FM-AKHZC-MB-L-FM-QDCV01-MB-S,combo,0,0
FM-AKHZC-MB-M-FM-QDCV01-MB-2XL,combo,0,0
FM-AKHZC-MB-M-FM-QDCV01-MB-XL,combo,0,0
FM-AKHZC-MB-M-FM-QDCV01-MB-L,combo,2,0
FM-AKHZC-MB-M-FM-QDCV01-MB-M,combo,0,0
FM-AKHZC-MB-M-FM-QDCV01-MB-S,combo,0,0
FM-AKHZC-MB-S-FM-QDCV01-MB-2XL,combo,10,0
FM-AKHZC-MB-S-FM-QDCV01-MB-XL,combo,10,0
FM-AKHZC-MB-S-FM-QDCV01-MB-L,combo,0,0
FM-AKHZC-MB-S-FM-QDCV01-MB-M,combo,0,0
FM-AKHZC-MB-S-FM-QDCV01-MB-S,combo,0,0
FM-AKCV01-XX-L-FM-QLCV01-XX-2XL,combo,0,0
FM-AKCV01-XX-L-FM-QLCV01-XX-XL,combo,0,0
FM-AKCV01-XX-L-FM-QLCV01-XX-L,combo,0,0
FM-AKCV01-XX-L-FM-QLCV01-XX-M,combo,0,0
FM-AKCV01-XX-L-FM-QLCV01-XX-S,combo,0,0
FM-AKCV01-XX-M-FM-QLCV01-XX-2XL,combo,0,0
FM-AKCV01-XX-M-FM-QLCV01-XX-XL,combo,0,0
FM-AKCV01-XX-M-FM-QLCV01-XX-L,combo,1,0
FM-AKCV01-XX-M-FM-QLCV01-XX-M,combo,0,0
FM-AKCV01-XX-M-FM-QLCV01-XX-S,combo,0,0
FM-AKCV01-XX-S-FM-QLCV01-XX-2XL,combo,0,0
FM-AKCV01-XX-S-FM-QLCV01-XX-XL,combo,0,0
FM-AKCV01-XX-S-FM-QLCV01-XX-L,combo,1,0
FM-AKCV01-XX-S-FM-QLCV01-XX-M,combo,0,0
FM-AKCV01-XX-S-FM-QLCV01-XX-S,combo,0,0
FM-AKCV01-SA-XL-FM-QLCV01-SA-2XL,combo,0,0
FM-AKCV01-SA-XL-FM-QLCV01-SA-XL,combo,0,0
FM-AKCV01-SA-XL-FM-QLCV01-SA-L,combo,0,0
FM-AKCV01-SA-XL-FM-QLCV01-SA-M,combo,0,0
FM-AKCV01-SA-XL-FM-QLCV01-SA-S,combo,0,0
FM-AKCV01-SA-L-FM-QLCV01-SA-2XL,combo,0,0
FM-AKCV01-SA-L-FM-QLCV01-SA-XL,combo,0,0
FM-AKCV01-SA-L-FM-QLCV01-SA-L,combo,0,0
FM-AKCV01-SA-L-FM-QLCV01-SA-M,combo,0,0
FM-AKCV01-SA-L-FM-QLCV01-SA-S,combo,0,0
FM-AKCV01-SA-M-FM-QLCV01-SA-2XL,combo,0,0
FM-AKCV01-SA-M-FM-QLCV01-SA-XL,combo,0,0
FM-AKCV01-SA-M-FM-QLCV01-SA-L,combo,1,0
FM-AKCV01-SA-M-FM-QLCV01-SA-M,combo,0,0
FM-AKCV01-SA-M-FM-QLCV01-SA-S,combo,0,0
FM-AKCV01-SA-S-FM-QLCV01-SA-2XL,combo,0,0
FM-AKCV01-SA-S-FM-QLCV01-SA-XL,combo,0,0
FM-AKCV01-SA-S-FM-QLCV01-SA-L,combo,2,0
FM-AKCV01-SA-S-FM-QLCV01-SA-M,combo,0,0
FM-AKCV01-SA-S-FM-QLCV01-SA-S,combo,0,0
FM-AKCV01-MB-XL-FM-QLCV01-MB-2XL,combo,0,0
FM-AKCV01-MB-XL-FM-QLCV01-MB-XL,combo,0,0
FM-AKCV01-MB-XL-FM-QLCV01-MB-L,combo,0,0
FM-AKCV01-MB-XL-FM-QLCV01-MB-M,combo,0,0
FM-AKCV01-MB-XL-FM-QLCV01-MB-S,combo,0,0
FM-AKCV01-MB-L-FM-QLCV01-MB-2XL,combo,0,0
FM-AKCV01-MB-L-FM-QLCV01-MB-XL,combo,0,0
FM-AKCV01-MB-L-FM-QLCV01-MB-L,combo,0,0
FM-AKCV01-MB-L-FM-QLCV01-MB-M,combo,0,0
FM-AKCV01-MB-L-FM-QLCV01-MB-S,combo,0,0
FM-AKCV01-MB-M-FM-QLCV01-MB-2XL,combo,0,0
FM-AKCV01-MB-M-FM-QLCV01-MB-XL,combo,0,0
FM-AKCV01-MB-M-FM-QLCV01-MB-L,combo,1,0
FM-AKCV01-MB-M-FM-QLCV01-MB-M,combo,0,0
FM-AKCV01-MB-M-FM-QLCV01-MB-S,combo,0,0
FM-AKCV01-MB-S-FM-QLCV01-MB-2XL,combo,0,0
FM-AKCV01-MB-S-FM-QLCV01-MB-XL,combo,0,0
FM-AKCV01-MB-S-FM-QLCV01-MB-L,combo,1,0
FM-AKCV01-MB-S-FM-QLCV01-MB-M,combo,0,0
FM-AKCV01-MB-S-FM-QLCV01-MB-S,combo,0,0
FM-AKCV01-IV-XL-FM-QDCV01-DE-2XL,combo,0,0
FM-AKCV01-IV-XL-FM-QDCV01-DE-XL,combo,0,0
FM-AKCV01-IV-XL-FM-QDCV01-DE-L,combo,0,0
FM-AKCV01-IV-XL-FM-QDCV01-DE-M,combo,0,0
FM-AKCV01-IV-XL-FM-QDCV01-DE-S,combo,0,0
FM-AKCV01-IV-L-FM-QDCV01-DE-2XL,combo,0,0
FM-AKCV01-IV-L-FM-QDCV01-DE-XL,combo,0,0
FM-AKCV01-IV-L-FM-QDCV01-DE-L,combo,0,0
FM-AKCV01-IV-L-FM-QDCV01-DE-M,combo,0,0
FM-AKCV01-IV-L-FM-QDCV01-DE-S,combo,0,0
FM-AKCV01-IV-M-FM-QDCV01-DE-2XL,combo,0,0
FM-AKCV01-IV-M-FM-QDCV01-DE-XL,combo,0,0
FM-AKCV01-IV-M-FM-QDCV01-DE-L,combo,1,0
FM-AKCV01-IV-M-FM-QDCV01-DE-M,combo,0,0
FM-AKCV01-IV-M-FM-QDCV01-DE-S,combo,0,0
FM-AKCV01-IV-S-FM-QDCV01-DE-2XL,combo,0,0
FM-AKCV01-IV-S-FM-QDCV01-DE-XL,combo,0,0
FM-AKCV01-IV-S-FM-QDCV01-DE-L,combo,1,0
FM-AKCV01-IV-S-FM-QDCV01-DE-M,combo,0,0
FM-AKCV01-IV-S-FM-QDCV01-DE-S,combo,0,0
FM-ACCV01-SA-M-FM-QLCV01-SA-2XL,combo,0,0
FM-AC1DC-SA-2XL-FM-QDCV01-SA-2XL,combo,0,0
FM-AC1DC-SA-2XL-FM-QDCV01-SA-XL,combo,0,0
FM-AC1DC-SA-2XL-FM-QDCV01-SA-L,combo,0,0
FM-AC1DC-SA-2XL-FM-QDCV01-SA-M,combo,0,0
FM-AC1DC-SA-2XL-FM-QDCV01-SA-S,combo,0,0
FM-AC1DC-SA-XL-FM-QDCV01-SA-2XL,combo,0,0
FM-AC1DC-SA-XL-FM-QDCV01-SA-XL,combo,0,0
FM-AC1DC-SA-XL-FM-QDCV01-SA-L,combo,0,0
FM-AC1DC-SA-XL-FM-QDCV01-SA-M,combo,0,0
FM-AC1DC-SA-XL-FM-QDCV01-SA-S,combo,0,0
FM-AC1DC-SA-L-FM-QDCV01-SA-2XL,combo,0,0
FM-AC1DC-SA-L-FM-QDCV01-SA-XL,combo,0,0
FM-AC1DC-SA-L-FM-QDCV01-SA-L,combo,0,0
FM-AC1DC-SA-L-FM-QDCV01-SA-M,combo,0,0
FM-AC1DC-SA-L-FM-QDCV01-SA-S,combo,0,0
FM-AC1DC-SA-M-FM-QDCV01-SA-2XL,combo,0,0
FM-AC1DC-SA-M-FM-QDCV01-SA-XL,combo,0,0
FM-AC1DC-SA-M-FM-QDCV01-SA-L,combo,0,0
FM-AC1DC-SA-M-FM-QDCV01-SA-M,combo,0,0
FM-AC1DC-SA-M-FM-QDCV01-SA-S,combo,0,0
FM-AC1DC-SA-S-FM-QDCV01-SA-2XL,combo,0,0
FM-AC1DC-SA-S-FM-QDCV01-SA-XL,combo,0,0
FM-AC1DC-SA-S-FM-QDCV01-SA-L,combo,0,0
FM-AC1DC-SA-S-FM-QDCV01-SA-M,combo,0,0
FM-AC1DC-SA-S-FM-QDCV01-SA-S,combo,0,0
FM-ACCV01-SA-2XL-FM-QLCV01-SA-2XL,combo,0,0
FM-ACCV01-SA-2XL-FM-QLCV01-SA-XL,combo,0,0
FM-ACCV01-SA-2XL-FM-QLCV01-SA-L,combo,0,0
FM-ACCV01-SA-2XL-FM-QLCV01-SA-M,combo,0,0
FM-ACCV01-SA-2XL-FM-QLCV01-SA-S,combo,0,0
FM-ACCV01-SA-XL-FM-QLCV01-SA-2XL,combo,0,0
FM-ACCV01-SA-XL-FM-QLCV01-SA-XL,combo,0,0
FM-ACCV01-SA-XL-FM-QLCV01-SA-L,combo,0,0
FM-ACCV01-SA-XL-FM-QLCV01-SA-M,combo,0,0
FM-ACCV01-SA-XL-FM-QLCV01-SA-S,combo,0,0
FM-ACCV01-SA-L-FM-QLCV01-SA-2XL,combo,0,0
FM-ACCV01-SA-L-FM-QLCV01-SA-XL,combo,0,0
FM-ACCV01-SA-L-FM-QLCV01-SA-L,combo,0,0
FM-ACCV01-SA-L-FM-QLCV01-SA-M,combo,0,0
FM-ACCV01-SA-L-FM-QLCV01-SA-S,combo,0,0
FM-ACCV01-SA-M-FM-QLCV01-SA-XL,combo,0,0
FM-ACCV01-SA-M-FM-QLCV01-SA-L,combo,1,0
FM-ACCV01-SA-M-FM-QLCV01-SA-M,combo,0,0
FM-ACCV01-SA-M-FM-QLCV01-SA-S,combo,0,0
FM-ACCV01-SA-S-FM-QLCV01-SA-2XL,combo,0,0
FM-ACCV01-SA-S-FM-QLCV01-SA-XL,combo,0,0
FM-ACCV01-SA-S-FM-QLCV01-SA-L,combo,0,0
FM-ACCV01-SA-S-FM-QLCV01-SA-M,combo,0,0
FM-ACCV01-SA-S-FM-QLCV01-SA-S,combo,0,0
FM-AC1DC-IV-2XL-FM-QDCV01-SA-2XL,combo,0,0
FM-AC1DC-IV-2XL-FM-QDCV01-SA-XL,combo,0,0
FM-AC1DC-IV-2XL-FM-QDCV01-SA-L,combo,0,0
