platform,issue_type,sku,sapo_available,platform_available
shopify,missing_on_platform,FM-ABTD02-DE-M,0,
shopify,missing_on_platform,FM-ABTD02-DE-XL,1,
shopify,missing_on_platform,FM-ABTD02-SG-2XL,9,
shopify,missing_on_platform,FM-ABTD02-SG-3XL,0,
shopify,missing_on_platform,FM-ABTD02-SG-L,0,
shopify,missing_on_platform,FM-ABTD02-SG-M,0,
shopify,missing_on_platform,FM-ABTD02-SG-XL,3,
shopify,missing_on_platform,FM-ABTD02-ST-2XL,3,
shopify,missing_on_platform,FM-ABTD02-ST-3XL,17,
shopify,missing_on_platform,FM-ABTD02-ST-L,2,
shopify,missing_on_platform,FM-ABTD02-ST-M,1,
shopify,missing_on_platform,FM-ABTD02-ST-XL,0,
shopify,missing_on_platform,FM-ABTD02-XN-2XL,0,
shopify,missing_on_platform,FM-ABTD02-XN-3XL,0,
shopify,missing_on_platform,FM-ABTD02-XN-L,3,
shopify,missing_on_platform,FM-ABTD02-XN-M,0,
shopify,missing_on_platform,FM-ABTD02-XN-XL,0,
shopify,missing_on_platform,FM-ABTN02-DE-2XL,0,
shopify,missing_on_platform,FM-ABTN02-DE-L,0,
shopify,missing_on_platform,FM-ABTN02-DE-M,0,
shopify,missing_on_platform,FM-ABTN02-DE-XL,0,
shopify,missing_on_platform,FM-ABTN02-KK-2XL,0,
shopify,missing_on_platform,FM-ABTN02-KK-3XL,0,
shopify,missing_on_platform,FM-ABTN02-KK-L,0,
shopify,missing_on_platform,FM-ABTN02-KK-M,0,
shopify,missing_on_platform,FM-ABTN02-KK-XL,0,
shopify,missing_on_platform,FM-ABTN02-SG-2XL,0,
shopify,missing_on_platform,FM-ABTN02-SG-3XL,0,
shopify,missing_on_platform,FM-ABTN02-SG-L,0,
shopify,missing_on_platform,FM-ABTN02-SG-M,0,
shopify,missing_on_platform,FM-ABTN02-SG-XL,0,
shopify,missing_on_platform,FM-ABTN02-SS-2XL,0,
shopify,missing_on_platform,FM-ABTN02-SS-L,0,
shopify,missing_on_platform,FM-ABTN02-SS-M,0,
shopify,missing_on_platform,FM-ABTN02-SS-XL,0,
shopify,missing_on_platform,FM-ABTN02-XN-2XL,0,
shopify,missing_on_platform,FM-ABTN02-XN-3XL,0,
shopify,missing_on_platform,FM-ABTN02-XN-L,0,
shopify,missing_on_platform,FM-ABTN02-XN-M,0,
shopify,missing_on_platform,FM-ABTN02-XN-XL,0,
shopify,missing_on_platform,FM-AC1DC-IV-2XL,0,
shopify,missing_on_platform,FM-AC1DC-IV-L,0,
shopify,missing_on_platform,FM-AC1DC-IV-M,0,
shopify,missing_on_platform,FM-AC1DC-IV-S,0,
shopify,missing_on_platform,FM-AC1DC-IV-XL,0,
shopify,missing_on_platform,FM-AC1DC-SA-2XL,0,
shopify,missing_on_platform,FM-AC1DC-SA-L,0,
shopify,missing_on_platform,FM-AC1DC-SA-M,0,
shopify,missing_on_platform,FM-AC1DC-SA-S,0,
shopify,missing_on_platform,FM-AC1DC-SA-XL,0,
shopify,missing_on_platform,FM-AC1DC-XX-2XL,0,
shopify,missing_on_platform,FM-AC1DC-XX-L,0,
shopify,missing_on_platform,FM-AC1DC-XX-M,0,
shopify,missing_on_platform,FM-AC1DC-XX-S,0,
shopify,missing_on_platform,FM-AC1DC-XX-XL,0,
shopify,missing_on_platform,FM-ACCV01-BN-2XL,0,
shopify,missing_on_platform,FM-ACCV01-BN-L,0,
shopify,missing_on_platform,FM-ACCV01-BN-M,0,
shopify,missing_on_platform,FM-ACCV01-BN-S,0,
shopify,missing_on_platform,FM-ACCV01-BN-XL,0,
shopify,missing_on_platform,FM-ACCV01-MB-2XL,74,
shopify,missing_on_platform,FM-ACCV01-MB-L,0,
shopify,missing_on_platform,FM-ACCV01-MB-M,0,
shopify,missing_on_platform,FM-ACCV01-MB-S,264,
shopify,missing_on_platform,FM-ACCV01-MB-XL,188,
shopify,missing_on_platform,FM-ACCV01-MR-2XL,0,
shopify,missing_on_platform,FM-ACCV01-MR-L,0,
shopify,missing_on_platform,FM-ACCV01-MR-M,0,
shopify,missing_on_platform,FM-ACCV01-MR-S,0,
shopify,missing_on_platform,FM-ACCV01-MR-XL,0,
shopify,missing_on_platform,FM-ACCVKM-BB-2XL,0,
shopify,missing_on_platform,FM-ACCVKM-BB-L,0,
shopify,missing_on_platform,FM-ACCVKM-BB-M,0,
shopify,missing_on_platform,FM-ACCVKM-BB-S,0,
shopify,missing_on_platform,FM-ACCVKM-BB-XL,0,
shopify,missing_on_platform,FM-ACCVKM-XX-2XL,0,
shopify,missing_on_platform,FM-ACCVKM-XX-L,0,
shopify,missing_on_platform,FM-ACCVKM-XX-M,0,
shopify,missing_on_platform,FM-ACCVKM-XX-S,0,
shopify,missing_on_platform,FM-ACCVKM-XX-XL,0,
shopify,missing_on_platform,FM-ACDB01-BN-2XL,0,
shopify,missing_on_platform,FM-ACDB01-BN-L,42,
shopify,missing_on_platform,FM-ACDB01-BN-M,24,
shopify,missing_on_platform,FM-ACDB01-BN-S,33,
shopify,missing_on_platform,FM-ACDB01-BN-XL,31,
shopify,missing_on_platform,FM-ACDB01-DE-2XL,0,
shopify,missing_on_platform,FM-ACDB01-FR-2XL,0,
shopify,missing_on_platform,FM-ACDB01-FR-L,2,
shopify,missing_on_platform,FM-ACDB01-FR-M,0,
shopify,missing_on_platform,FM-ACDB01-FR-S,3,
shopify,missing_on_platform,FM-ACDB01-FR-XL,3,
shopify,missing_on_platform,FM-ACDB01-LG-2XL,0,
shopify,missing_on_platform,FM-ACDB01-LG-L,25,
shopify,missing_on_platform,FM-ACDB01-LG-M,9,
shopify,missing_on_platform,FM-ACDB01-LG-S,0,
shopify,missing_on_platform,FM-ACDB01-LG-XL,26,
shopify,missing_on_platform,FM-ACDB01-MB-2XL,0,
shopify,missing_on_platform,FM-ACDB01-MB-L,0,
shopify,missing_on_platform,FM-ACDB01-MB-M,0,
shopify,missing_on_platform,FM-ACDB01-MB-S,0,
shopify,missing_on_platform,FM-ACDB01-MB-XL,0,
shopify,missing_on_platform,FM-ACDB01-MR-2XL,0,
shopify,missing_on_platform,FM-ACDB01-MR-L,0,
shopify,missing_on_platform,FM-ACDB01-MR-M,0,
shopify,missing_on_platform,FM-ACDB01-MR-S,3,
shopify,missing_on_platform,FM-ACDB01-MR-XL,18,
shopify,missing_on_platform,FM-ACDB01-TR-2XL,0,
shopify,missing_on_platform,FM-ACNB01-AB-2XL,0,
shopify,missing_on_platform,FM-ACNB01-DE-2XL,0,
shopify,missing_on_platform,FM-ACNB01-DG-2XL,0,
shopify,missing_on_platform,FM-ACNB01-FR-2XL,0,
shopify,missing_on_platform,FM-ACNB01-FR-L,18,
shopify,missing_on_platform,FM-ACNB01-FR-M,4,
shopify,missing_on_platform,FM-ACNB01-FR-S,19,
shopify,missing_on_platform,FM-ACNB01-FR-XL,18,
shopify,missing_on_platform,FM-ACNB01-LG-2XL,0,
shopify,missing_on_platform,FM-ACNB01-TR-2XL,0,
shopify,missing_on_platform,FM-ACNB01-XX-2XL,0,
shopify,missing_on_platform,FM-ACNB01-XX-L,0,
shopify,missing_on_platform,FM-ACNB01-XX-M,0,
shopify,missing_on_platform,FM-ACNB01-XX-S,14,
shopify,missing_on_platform,FM-ACNB01-XX-XL,31,
shopify,missing_on_platform,FM-ACRT01-DE-L,2,
shopify,missing_on_platform,FM-ACRT01-DE-M,1,
shopify,missing_on_platform,FM-ACRT01-DE-S,0,
shopify,missing_on_platform,FM-ACRT01-DE-XL,0,
shopify,missing_on_platform,FM-ACRT01-HP-L,0,
shopify,missing_on_platform,FM-ACRT01-HP-M,0,
shopify,missing_on_platform,FM-ACRT01-HP-S,0,
shopify,missing_on_platform,FM-ACRT01-HP-XL,0,
shopify,missing_on_platform,FM-ACRT01-HP-XS,0,
shopify,missing_on_platform,FM-ACRT01-MB-L,0,
shopify,missing_on_platform,FM-ACRT01-MB-M,0,
shopify,missing_on_platform,FM-ACRT01-MB-S,0,
shopify,missing_on_platform,FM-ACRT01-MB-XL,0,
shopify,missing_on_platform,FM-ACRT01-MR-L,0,
shopify,missing_on_platform,FM-ACRT01-MR-M,0,
shopify,missing_on_platform,FM-ACRT01-MR-S,0,
shopify,missing_on_platform,FM-ACRT01-MR-XL,0,
shopify,missing_on_platform,FM-ACRT01-XN-L,0,
shopify,missing_on_platform,FM-ACRT01-XN-M,0,
shopify,missing_on_platform,FM-ACRT01-XN-S,0,
shopify,missing_on_platform,FM-ACRT01-XN-XL,0,
shopify,missing_on_platform,FM-ACVN01-DT-L,0,
shopify,missing_on_platform,FM-ACVN01-DT-M,0,
shopify,missing_on_platform,FM-ACVN01-DT-S,0,
shopify,missing_on_platform,FM-ACVN01-DT-XL,0,
shopify,missing_on_platform,FM-ACVN01-NT-L,1,
shopify,missing_on_platform,FM-ACVN01-NT-M,0,
shopify,missing_on_platform,FM-ACVN01-NT-S,0,
shopify,missing_on_platform,FM-ACVN01-NT-XL,0,
shopify,missing_on_platform,FM-ACVN01-TN-L,0,
shopify,missing_on_platform,FM-ACVN01-TN-M,0,
shopify,missing_on_platform,FM-ACVN01-TN-S,0,
shopify,missing_on_platform,FM-ACVN01-TN-XL,0,
shopify,missing_on_platform,FM-AHZD01-BN-L,9,
shopify,missing_on_platform,FM-AHZD01-BN-M,0,
shopify,missing_on_platform,FM-AHZD01-BN-S,43,
shopify,missing_on_platform,FM-AHZD01-BN-XL,37,
shopify,missing_on_platform,FM-AJK2S-BE-L,1,
shopify,missing_on_platform,FM-AJK2S-BE-M,1,
shopify,missing_on_platform,FM-AJK2S-BE-S,2,
shopify,missing_on_platform,FM-AJK2S-BE-XL,0,
shopify,missing_on_platform,FM-AJK2S-DE-L,1,
shopify,missing_on_platform,FM-AJK2S-DE-M,0,
shopify,missing_on_platform,FM-AJK2S-DE-S,1,
shopify,missing_on_platform,FM-AJK2S-DE-XL,1,
shopify,missing_on_platform,FM-AJK2S-XM-L,1,
shopify,missing_on_platform,FM-AJK2S-XM-M,0,
shopify,missing_on_platform,FM-AJK2S-XM-S,1,
shopify,missing_on_platform,FM-AJK2S-XM-XL,0,
shopify,missing_on_platform,FM-AKCT01-BE-1,0,
shopify,missing_on_platform,FM-AKCT01-BE-2,0,
shopify,missing_on_platform,FM-AKCT01-DE-1,0,
shopify,missing_on_platform,FM-AKCT01-DE-2,0,
shopify,missing_on_platform,FM-AKCT01-DE-M,0,
shopify,missing_on_platform,FM-AKCT01-DE-S,0,
shopify,missing_on_platform,FM-AKCT01-TR-M,0,
shopify,missing_on_platform,FM-AKCT01-TR-S,0,
shopify,missing_on_platform,FM-AKCT02-DE-1,0,
shopify,missing_on_platform,FM-AKCT02-DE-2,0,
shopify,missing_on_platform,FM-AKCT02-TR-1,0,
shopify,missing_on_platform,FM-AKCT02-TR-2,0,
shopify,missing_on_platform,FM-ALGT01-DA-32B-02,45,
shopify,missing_on_platform,FM-ALGT01-DA-32C-02,46.5,
shopify,missing_on_platform,FM-ALGT01-DA-34A-02,45.5,
shopify,missing_on_platform,FM-ALGT01-DA-34B-02,41.5,
shopify,missing_on_platform,FM-ALGT01-DA-34C-02,57.5,
shopify,missing_on_platform,FM-ALGT01-DA-36A-02,40,
shopify,missing_on_platform,FM-ALGT01-DA-36B-02,41,
shopify,missing_on_platform,FM-ALGT01-DE-32B-02,32.5,
shopify,missing_on_platform,FM-ALGT01-DE-32C-02,52,
shopify,missing_on_platform,FM-ALGT01-DE-34A-02,50,
shopify,missing_on_platform,FM-ALGT01-DE-34B-02,41.5,
shopify,missing_on_platform,FM-ALGT01-DE-34C-02,53,
shopify,missing_on_platform,FM-ALGT01-DE-36A-02,45.5,
shopify,missing_on_platform,FM-ALGT01-DE-36B-02,46,
shopify,missing_on_platform,FM-ALGT01-TR-32B-02,17,
shopify,missing_on_platform,FM-ALGT01-TR-32C-02,26.5,
shopify,missing_on_platform,FM-ALGT01-TR-34A-02,37.5,
shopify,missing_on_platform,FM-ALGT01-TR-34B-02,35.5,
shopify,missing_on_platform,FM-ALGT01-TR-34C-02,38,
shopify,missing_on_platform,FM-ALGT01-TR-36A-02,7,
shopify,missing_on_platform,FM-ALGT01-TR-36B-02,23.5,
shopify,missing_on_platform,FM-ALGT01-XM-32B-02,9,
shopify,missing_on_platform,FM-ALGT01-XM-32C-02,16.5,
shopify,missing_on_platform,FM-ALGT01-XM-34A-02,13.5,
shopify,missing_on_platform,FM-ALGT01-XM-34B-02,18.5,
shopify,missing_on_platform,FM-ALGT01-XM-34C-02,21,
shopify,missing_on_platform,FM-ALGT01-XM-36A-02,0,
shopify,missing_on_platform,FM-ALGT01-XM-36B-02,5,
shopify,missing_on_platform,FM-ALND01-DA-L,0,
shopify,missing_on_platform,FM-ALND01-DA-M,0,
shopify,missing_on_platform,FM-ALND01-DA-S,0,
shopify,missing_on_platform,FM-ALND01-DE-L,0,
shopify,missing_on_platform,FM-ALND01-DE-M,0,
shopify,missing_on_platform,FM-ALND01-DE-S,0,
shopify,missing_on_platform,FM-ALND01-TR-L,0,
shopify,missing_on_platform,FM-ALND01-TR-M,0,
shopify,missing_on_platform,FM-ALND01-TR-S,0,
shopify,missing_on_platform,FM-ALND01-XM-L,0,
shopify,missing_on_platform,FM-ALND01-XM-M,0,
shopify,missing_on_platform,FM-ALND01-XM-S,0,
shopify,missing_on_platform,FM-ANFR-DE-2XL,0,
shopify,missing_on_platform,FM-ANFR-DE-L,0,
shopify,missing_on_platform,FM-ANFR-DE-M,0,
shopify,missing_on_platform,FM-ANFR-DE-S,0,
shopify,missing_on_platform,FM-ANFR-DE-XL,0,
shopify,missing_on_platform,FM-ANFR-SG-2XL,0,
shopify,missing_on_platform,FM-ANFR-SG-L,0,
shopify,missing_on_platform,FM-ANFR-SG-M,0,
shopify,missing_on_platform,FM-ANFR-SG-S,0,
shopify,missing_on_platform,FM-ANFR-SG-XL,0,
shopify,missing_on_platform,FM-ANFR-SS-2XL,0,
shopify,missing_on_platform,FM-ANFR-SS-L,0,
shopify,missing_on_platform,FM-ANFR-SS-M,0,
shopify,missing_on_platform,FM-ANFR-SS-S,0,
shopify,missing_on_platform,FM-ANFR-SS-XL,0,
shopify,missing_on_platform,FM-ANTD-DE-2XL,0,
shopify,missing_on_platform,FM-ANTD-DE-L,0,
shopify,missing_on_platform,FM-ANTD-DE-M,0,
shopify,missing_on_platform,FM-ANTD-DE-S,0,
shopify,missing_on_platform,FM-ANTD-DE-XL,0,
shopify,missing_on_platform,FM-ANTD-SG-2XL,0,
shopify,missing_on_platform,FM-ANTD-SG-L,0,
shopify,missing_on_platform,FM-ANTD-SG-M,0,
shopify,missing_on_platform,FM-ANTD-SG-S,0,
shopify,missing_on_platform,FM-ANTD-SG-XL,0,
shopify,missing_on_platform,FM-ANTD-SS-2XL,0,
shopify,missing_on_platform,FM-ANTD-SS-L,0,
shopify,missing_on_platform,FM-ANTD-SS-M,0,
shopify,missing_on_platform,FM-ANTD-SS-S,0,
shopify,missing_on_platform,FM-ANTD-SS-XL,0,
shopify,missing_on_platform,FM-AOTD01-DE-2XL,0,
shopify,missing_on_platform,FM-AOTD01-DE-3XL,0,
shopify,missing_on_platform,FM-AOTD01-DE-L,0,
shopify,missing_on_platform,FM-AOTD01-DE-M,0,
shopify,missing_on_platform,FM-AOTD01-DE-XL,0,
shopify,missing_on_platform,FM-AOTD01-KK-2XL,6,
shopify,missing_on_platform,FM-AOTD01-KK-3XL,12,
shopify,missing_on_platform,FM-AOTD01-KK-L,0,
shopify,missing_on_platform,FM-AOTD01-KK-M,0,
shopify,missing_on_platform,FM-AOTD01-KK-XL,2,
shopify,missing_on_platform,FM-AOTD01-SG-2XL,0,
shopify,missing_on_platform,FM-AOTD01-SG-3XL,0,
shopify,missing_on_platform,FM-AOTD01-SG-L,0,
shopify,missing_on_platform,FM-AOTD01-SG-M,0,
shopify,missing_on_platform,FM-AOTD01-SG-XL,0,
shopify,missing_on_platform,FM-AOTD01-XN-2XL,3,
shopify,missing_on_platform,FM-AOTD01-XN-3XL,3,
shopify,missing_on_platform,FM-AOTD01-XN-L,0,
shopify,missing_on_platform,FM-AOTD01-XN-M,0,
shopify,missing_on_platform,FM-AOTD01-XN-XL,0,
shopify,missing_on_platform,FM-AOTN01-DE-2XL,0,
shopify,missing_on_platform,FM-AOTN01-DE-3XL,0,
shopify,missing_on_platform,FM-AOTN01-DE-L,0,
shopify,missing_on_platform,FM-AOTN01-DE-M,0,
shopify,missing_on_platform,FM-AOTN01-DE-XL,0,
shopify,missing_on_platform,FM-AOTN01-KK-2XL,0,
shopify,missing_on_platform,FM-AOTN01-KK-3XL,0,
shopify,missing_on_platform,FM-AOTN01-KK-L,0,
shopify,missing_on_platform,FM-AOTN01-KK-M,0,
shopify,missing_on_platform,FM-AOTN01-KK-XL,0,
shopify,missing_on_platform,FM-AOTN01-SG-2XL,0,
shopify,missing_on_platform,FM-AOTN01-SG-3XL,0,
shopify,missing_on_platform,FM-AOTN01-SG-L,0,
shopify,missing_on_platform,FM-AOTN01-SG-M,2,
shopify,missing_on_platform,FM-AOTN01-SG-XL,0,
shopify,missing_on_platform,FM-AOTN01-ST-2XL,0,
shopify,missing_on_platform,FM-AOTN01-ST-3XL,0,
shopify,missing_on_platform,FM-AOTN01-ST-L,0,
shopify,missing_on_platform,FM-AOTN01-ST-M,0,
shopify,missing_on_platform,FM-AOTN01-ST-XL,0,
shopify,missing_on_platform,FM-AOTN01-XN-2XL,0,
shopify,missing_on_platform,FM-AOTN01-XN-3XL,0,
shopify,missing_on_platform,FM-AOTN01-XN-L,0,
shopify,missing_on_platform,FM-AOTN01-XN-M,0,
shopify,missing_on_platform,FM-AOTN01-XN-XL,0,
shopify,missing_on_platform,FM-APSN01-CR-L,0,
shopify,missing_on_platform,FM-APSN01-CR-M,0,
shopify,missing_on_platform,FM-APSN01-CR-S,0,
shopify,missing_on_platform,FM-APSN01-CR-XL,0,
shopify,missing_on_platform,FM-APSN01-DE-L,0,
shopify,missing_on_platform,FM-APSN01-DE-M,0,
shopify,missing_on_platform,FM-APSN01-DE-S,0,
shopify,missing_on_platform,FM-APSN01-DE-XL,0,
shopify,missing_on_platform,FM-APSN01-TR-L,0,
shopify,missing_on_platform,FM-APSN01-TR-M,0,
shopify,missing_on_platform,FM-APSN01-TR-S,0,
shopify,missing_on_platform,FM-APSN01-TR-XL,0,
shopify,missing_on_platform,FM-APSP01-BN-L,52,
shopify,missing_on_platform,FM-APSP01-BN-M,340,
shopify,missing_on_platform,FM-APSP01-BN-S,285,
shopify,missing_on_platform,FM-APSP01-BN-XL,103,
shopify,missing_on_platform,FM-APSP01-DT-L,151,
shopify,missing_on_platform,FM-APSP01-DT-M,175,
shopify,missing_on_platform,FM-APSP01-DT-S,142,
shopify,missing_on_platform,FM-APSP01-DT-XL,117,
shopify,missing_on_platform,FM-APSP01-TN-L,0,
shopify,missing_on_platform,FM-APSP01-TN-M,-1,
shopify,missing_on_platform,FM-APSP01-TN-S,-1,
shopify,missing_on_platform,FM-APSP01-TN-XL,-2,
shopify,missing_on_platform,FM-APSP01-TT-L,0,
shopify,missing_on_platform,FM-APSP01-TT-M,0,
shopify,missing_on_platform,FM-APSP01-TT-S,0,
shopify,missing_on_platform,FM-APSP01-TT-XL,0,
shopify,missing_on_platform,FM-APSP01-TX-L,80,
shopify,missing_on_platform,FM-APSP01-TX-M,80,
shopify,missing_on_platform,FM-APSP01-TX-S,80,
shopify,missing_on_platform,FM-APSP01-TX-XL,80,
shopify,missing_on_platform,FM-ASNB01-DE-L,0,
shopify,missing_on_platform,FM-ASNB01-DE-M,0,
shopify,missing_on_platform,FM-ASNB01-DE-S,0,
shopify,missing_on_platform,FM-ASNB01-DE-XL,0,
shopify,missing_on_platform,FM-ASNB01-SA-S,0,
shopify,missing_on_platform,FM-ASNB01-TR-S,0,
shopify,missing_on_platform,FM-ATDT01-CR-L,0,
shopify,missing_on_platform,FM-ATDT01-CR-M,0,
shopify,missing_on_platform,FM-ATDT01-CR-S,0,
shopify,missing_on_platform,FM-ATDT01-CR-XL,0,
shopify,missing_on_platform,FM-ATDT01-DE-L,0,
shopify,missing_on_platform,FM-ATDT01-DE-M,0,
shopify,missing_on_platform,FM-ATDT01-DE-S,0,
shopify,missing_on_platform,FM-ATDT01-DE-XL,0,
shopify,missing_on_platform,FM-ATDT01-SA-L,0,
shopify,missing_on_platform,FM-ATDT01-SA-M,0,
shopify,missing_on_platform,FM-ATDT01-SA-S,0,
shopify,missing_on_platform,FM-ATDT01-SA-XL,0,
shopify,missing_on_platform,FM-ATFM01-DE-L,0,
shopify,missing_on_platform,FM-ATFM01-DE-M,0,
shopify,missing_on_platform,FM-ATFM01-DE-S,0,
shopify,missing_on_platform,FM-ATFM01-DE-XL,0,
shopify,missing_on_platform,FM-ATFM01-TR-L,0,
shopify,missing_on_platform,FM-ATFM01-TR-M,0,
shopify,missing_on_platform,FM-ATFM01-TR-S,0,
shopify,missing_on_platform,FM-ATFM01-TR-XL,0,
shopify,missing_on_platform,FM-ATFM01-XN-L,0,
shopify,missing_on_platform,FM-ATFM01-XN-M,0,
shopify,missing_on_platform,FM-ATFM01-XN-S,0,
shopify,missing_on_platform,FM-ATFM01-XN-XL,0,
shopify,missing_on_platform,FM-ATFM01-XR-L,0,
shopify,missing_on_platform,FM-ATFM01-XR-M,0,
shopify,missing_on_platform,FM-ATFM01-XR-S,0,
shopify,missing_on_platform,FM-ATFM01-XR-XL,0,
shopify,missing_on_platform,FM-ATNRL-ND-2XL,0,
shopify,missing_on_platform,FM-ATNRL-ND-L,1,
shopify,missing_on_platform,FM-ATNRL-ND-M,1,
shopify,missing_on_platform,FM-ATNRL-ND-S,1,
shopify,missing_on_platform,FM-ATNRL-ND-XL,1,
shopify,missing_on_platform,FM-ATPL01-DE-L,0,
shopify,missing_on_platform,FM-ATPL01-DE-M,0,
shopify,missing_on_platform,FM-ATPL01-DE-S,0,
shopify,missing_on_platform,FM-ATPL01-DE-XL,0,
shopify,missing_on_platform,FM-ATPL01-TR-L,0,
shopify,missing_on_platform,FM-ATPL01-TR-M,0,
shopify,missing_on_platform,FM-ATPL01-TR-S,0,
shopify,missing_on_platform,FM-ATPL01-TR-XL,0,
shopify,missing_on_platform,FM-ATPL01-XN-L,0,
shopify,missing_on_platform,FM-ATPL01-XN-M,0,
shopify,missing_on_platform,FM-ATPL01-XN-S,0,
shopify,missing_on_platform,FM-ATPL01-XN-XL,0,
shopify,missing_on_platform,FM-ATPL01-XR-L,0,
shopify,missing_on_platform,FM-ATPL01-XR-M,0,
shopify,missing_on_platform,FM-ATPL01-XR-S,0,
shopify,missing_on_platform,FM-ATPL01-XR-XL,0,
shopify,missing_on_platform,FM-ATSN01-DE-2XL,11,
shopify,missing_on_platform,FM-ATSN01-DE-3XL,0,
shopify,missing_on_platform,FM-ATSN01-DE-L,0,
shopify,missing_on_platform,FM-ATSN01-DE-M,-1,
shopify,missing_on_platform,FM-ATSN01-DE-XL,0,
shopify,missing_on_platform,FM-ATSN01-SG-2XL,0,
shopify,missing_on_platform,FM-ATSN01-SG-3XL,0,
shopify,missing_on_platform,FM-ATSN01-SG-L,0,
shopify,missing_on_platform,FM-ATSN01-SG-M,0,
shopify,missing_on_platform,FM-ATSN01-SG-XL,0,
shopify,missing_on_platform,FM-ATSN01-XN-2XL,0,
shopify,missing_on_platform,FM-ATSN01-XN-3XL,0,
shopify,missing_on_platform,FM-ATSN01-XN-L,0,
shopify,missing_on_platform,FM-ATSN01-XN-M,0,
shopify,missing_on_platform,FM-ATSN01-XN-XL,0,
shopify,missing_on_platform,FM-AVB01-DE-2XL,0,
shopify,missing_on_platform,FM-AVB01-DE-3XL,0,
shopify,missing_on_platform,FM-AVB01-DE-L,0,
shopify,missing_on_platform,FM-AVB01-DE-M,0,
shopify,missing_on_platform,FM-AVB01-DE-XL,0,
shopify,missing_on_platform,FM-AVB01-KK-2XL,0,
shopify,missing_on_platform,FM-AVB01-KK-3XL,0,
shopify,missing_on_platform,FM-AVB01-KK-L,0,
shopify,missing_on_platform,FM-AVB01-KK-M,0,
shopify,missing_on_platform,FM-AVB01-KK-XL,0,
shopify,missing_on_platform,FM-AVB01-SG-2XL,0,
shopify,missing_on_platform,FM-AVB01-SG-3XL,0,
shopify,missing_on_platform,FM-AVB01-SG-L,0,
shopify,missing_on_platform,FM-AVB01-SG-M,0,
shopify,missing_on_platform,FM-AVB01-SG-XL,0,
shopify,missing_on_platform,FM-AVB01-SS-2XL,0,
shopify,missing_on_platform,FM-AVB01-SS-3XL,0,
shopify,missing_on_platform,FM-AVB01-SS-L,0,
shopify,missing_on_platform,FM-AVB01-SS-M,0,
shopify,missing_on_platform,FM-AVB01-SS-XL,0,
shopify,missing_on_platform,FM-AVB01-XN-2XL,0,
shopify,missing_on_platform,FM-AVB01-XN-3XL,0,
shopify,missing_on_platform,FM-AVB01-XN-L,0,
shopify,missing_on_platform,FM-AVB01-XN-M,0,
shopify,missing_on_platform,FM-AVB01-XN-XL,0,
shopify,missing_on_platform,FM-BCTR01-BN,1066,
shopify,missing_on_platform,FM-BCTR01-BN-02,533,
shopify,missing_on_platform,FM-BCTR01-BN-04,266.5,
shopify,missing_on_platform,FM-BCTR01-BN-06,177.6667,
shopify,missing_on_platform,FM-BCTR01-BN-B-02,533,
shopify,missing_on_platform,FM-BCTR01-BN-B-04,266.5,
shopify,missing_on_platform,FM-BCTR01-BN-B-06,177.6667,
shopify,missing_on_platform,FM-BCTR01-BN-KL-02,103.5,
shopify,missing_on_platform,FM-BCTR01-BN-KL-04,51.75,
shopify,missing_on_platform,FM-BCTR01-BN-KL-06,34.5,
shopify,missing_on_platform,FM-BCTR01-DE-02,528.5,
shopify,missing_on_platform,FM-BCTR01-DE-04,264.25,
shopify,missing_on_platform,FM-BCTR01-DE-06,176.1667,
shopify,missing_on_platform,FM-BCTR01-DE-KL-02,116,
shopify,missing_on_platform,FM-BCTR01-DE-KL-04,58,
shopify,missing_on_platform,FM-BCTR01-DE-KL-06,38.6667,
shopify,missing_on_platform,FM-BCTR01-TR-02,571,
shopify,missing_on_platform,FM-BCTR01-TR-04,285.5,
shopify,missing_on_platform,FM-BCTR01-TR-06,190.3333,
shopify,missing_on_platform,FM-BCTR01-TR-KL-02,119.5,
shopify,missing_on_platform,FM-BCTR01-TR-KL-04,59.75,
shopify,missing_on_platform,FM-BCTR01-TR-KL-06,39.8333,
shopify,missing_on_platform,FM-BCTR01-WG-02,506.5,
shopify,missing_on_platform,FM-BCTR01-WG-04,253.25,
shopify,missing_on_platform,FM-BCTR01-WG-06,168.83339999999998,
shopify,missing_on_platform,FM-BCTR01-WG-KL-02,97.5,
shopify,missing_on_platform,FM-BCTR01-WG-KL-04,48.75,
shopify,missing_on_platform,FM-BCTR01-WG-KL-06,32.5,
shopify,missing_on_platform,FM-BDTN01-BN-03,694.6667,
shopify,missing_on_platform,FM-BDTN01-BN-05,416.8,
shopify,missing_on_platform,FM-BDTN01-BN-10,208.4,
shopify,missing_on_platform,FM-BDTN01-BN-KL-03,141,
shopify,missing_on_platform,FM-BDTN01-BN-KL-05,84.6,
shopify,missing_on_platform,FM-BDTN01-BN-KL-10,42.3,
shopify,missing_on_platform,FM-BDTN01-DE-03,420,
shopify,missing_on_platform,FM-BDTN01-DE-05,252,
shopify,missing_on_platform,FM-BDTN01-DE-10,126,
shopify,missing_on_platform,FM-BDTN01-DE-KL-03,186.6667,
shopify,missing_on_platform,FM-BDTN01-DE-KL-05,112,
shopify,missing_on_platform,FM-BDTN01-DE-KL-10,56,
shopify,missing_on_platform,FM-BDTN01-TR-03,1130,
shopify,missing_on_platform,FM-BDTN01-TR-05,678,
shopify,missing_on_platform,FM-BDTN01-TR-10,339,
